R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
45.974133,131258.5685,-74.026147,130631.7367,166.008792,131308.715,41.917592,453.74658,-78.013933,454.66213,162.003817,453.38036,45.985593,131057.9823,0,0,0,0,41.969158,453.92969,0,0,0,0,60,0,8.235806479,0.073886,0,39.024155,129077.194,-80.936018,129052.1207,159.081732,129102.2672,-145.892243,459.42299,94.303124,459.05677,-25.777371,459.05677,39.058533,129077.194,0,0,0,0,-145.789111,459.23988,0,0,0,0,60,0,7.976073555,-3.052828,0,39.001237,129027.0474,-80.970396,129001.9742,159.035895,129102.2672,-145.852136,457.04256,94.131236,455.39457,-26.06958,456.12701,39.018426,129052.1207,0,0,0,0,-145.926621,456.31012,0,0,0,0,60,0,7.97359024,-3.058177,0,45.859683,131670.5938,-74.08905,131513.2031,165.874327,131752.5313,41.921082,452.173218,-77.972722,452.144623,162.012634,451.984406,45.881656,131647.0469,0,0,0,0,41.987,452.098846,0,0,0,0,60,0,8.276456101,0.070661,0,0,0,0,0,0,0,0,0,0,0,0,0
45.945486,131258.5685,-74.049065,130631.7367,165.974414,131308.715,41.906133,453.92969,-78.013933,454.29591,161.975169,453.56347,45.956945,131057.9823,0,0,0,0,41.957699,453.92969,0,0,0,0,60,0,8.22235822,0.072918,0,39.001237,129077.194,-80.958936,129052.1207,159.047354,129102.2672,-145.909432,459.42299,94.251557,459.42299,-25.823208,458.87366,39.024155,129077.194,0,0,0,0,-145.829218,459.23988,0,0,0,0,59.999,0,7.979190722,-3.052582,0,38.972589,129027.0474,-80.999044,129001.9742,159.001518,129127.3405,-145.869325,456.85945,94.091129,455.9439,-26.06958,455.9439,38.989778,129052.1207,0,0,0,0,-145.949539,456.12701,0,0,0,0,59.999,0,7.989690136,-3.05762,0,45.832215,131675.5469,-74.111022,131516.0938,165.84687,131752.375,41.921082,452.013001,-77.978214,452.075958,162.001651,452.24762,45.854188,131651.4063,0,0,0,0,41.981508,452.104553,0,0,0,0,59.999001,0,8.281376595,0.069356,0,0,0,0,0,0,0,0,0,0,0,0,0
45.802246,131258.5685,-74.186575,130631.7367,165.831175,131308.715,41.757164,453.74658,-78.180091,454.29591,161.768904,453.74658,45.813705,131083.0556,0,0,0,0,41.780082,453.92969,0,0,0,0,60,0,8.223296779,0.07214,0,38.863727,129077.194,-81.096446,129052.1207,158.909845,129102.2672,-146.041212,459.42299,94.108318,458.87366,-25.949259,459.05677,38.886646,129077.194,0,0,0,0,-145.960998,459.05677,0,0,0,0,60,0,7.974942807,-3.0539,0,38.82935,129027.0474,-81.136553,129001.9742,158.864008,129077.194,-146.001105,457.04256,93.924971,455.57768,-26.212819,456.49323,38.857998,129052.1207,0,0,0,0,-146.092779,456.49323,0,0,0,0,60,0,7.982507991,-3.059725,0,45.689393,131671.0938,-74.253848,131522.0625,165.70405,131738.8594,41.7453,452.15033,-78.143006,452.161804,161.781923,452.236176,45.71686,131642.5313,0,0,0,0,41.79474,452.184692,0,0,0,0,60,0,8.270690804,0.070146,0,0,0,0,0,0,0,0,0,0,0,0,0
45.670466,131258.5685,-74.318356,130631.7367,165.699394,131308.715,41.619654,453.74658,-78.300412,454.29591,161.619935,453.74658,45.681925,131057.9823,0,0,0,0,41.648302,453.92969,0,0,0,0,60,0,8.220284762,0.07241,0,38.726217,129077.194,-81.233956,129027.0474,158.772335,129077.194,-146.172993,459.05677,93.953619,459.23988,-26.092498,459.23988,38.749136,129077.194,0,0,0,0,-146.104238,459.23988,0,0,0,0,60,0,7.99240787,-3.054411,0,38.697569,129027.0474,-81.268334,129001.9742,158.732228,129077.194,-146.138615,457.04256,93.787461,455.39457,-26.367518,456.12701,38.720488,129027.0474,0,0,0,0,-146.241748,456.12701,0,0,0,0,59.999,0,7.976995321,-3.0592,0,45.552065,131674.7031,-74.385685,131516.2344,165.566723,131744.9844,41.63544,452.018738,-78.280334,452.121735,161.650087,452.442169,45.579529,131649.6875,0,0,0,0,41.668395,452.201843,0,0,0,0,59.999001,0,8.275207552,0.068713,0,0,0,0,0,0,0,0,0,0,0,0,0
45.624629,131258.5685,-74.369922,130631.7367,165.647828,131308.715,41.579547,454.1128,-78.363438,454.1128,161.574098,453.74658,45.636088,131057.9823,0,0,0,0,41.591006,453.92969,0,0,0,0,60,0,8.206841261,0.072,0,38.674651,129077.194,-81.285522,129052.1207,158.720768,129077.194,-146.224559,459.23988,93.890594,459.23988,-26.166983,459.05677,38.703299,129052.1207,0,0,0,0,-146.172993,459.23988,0,0,0,0,60,0,7.983915095,-3.054149,0,38.646003,129027.0474,-81.325629,129001.9742,158.680661,129102.2672,-146.201641,457.04256,93.718707,455.76079,-26.413354,456.12701,38.668922,129052.1207,0,0,0,0,-146.304773,456.31012,0,0,0,0,60,0,7.98404646,-3.058526,0,45.502625,131672.2188,-74.435122,131520.4531,165.517272,131749.9844,41.586,451.927185,-78.34076,452.276245,161.595159,452.259064,45.524597,131653.0625,0,0,0,0,41.613467,452.167511,0,0,0,0,60,0,8.279784439,0.069081,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.934404,132085.9864,-163.923225,131459.1546,76.088795,132136.1329,-36.503141,283.63739,-164.295648,314.58298,84.402413,279.05964,-43.928674,131885.4002,0,0,0,0,-39.006967,291.69423,22.018768,18.49411,153.483934,17.76167,59.997,0.01,15.97116967,-0.160607,0,-48.752979,130681.8832,-168.718882,130656.81,71.310327,130706.9565,132.124068,288.58136,4.446152,318.79451,-107.045705,283.27117,-48.724331,130681.8832,0,0,0,0,129.64316,296.27198,-169.641344,18.67722,-38.01575,17.39545,59.997,0.01,15.41707171,3.097056,0,-48.770168,130656.81,-168.758989,130606.6634,71.258761,130732.0298,131.659972,286.20093,3.850276,317.87896,-107.200404,283.08806,-48.758708,130656.81,0,0,0,0,129.224901,294.99021,-170.804448,18.311,-39.299175,18.67722,59.995,0.01,15.77058351,3.098848,0,-44.041446,132499.9219,-163.984687,132346.5938,75.973205,132583.5156,-36.598206,283.10968,-164.484561,313.379273,84.218445,278.949738,-44.013978,132476.8594,0,0,0,0,-39.158021,291.10907,21.497498,18.362045,151.861265,17.601013,59.997002,0.01,16.01295102,-0.165718,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.416241,131684.814,122.612968,131634.6675,2.601228,131734.9606,-119.920067,392.03851,120.028929,391.12296,-0.103132,390.93985,-117.399052,131684.814,0,0,0,0,-119.994551,391.30607,0,0,0,0,60,0,9.50269253,0.043601,0,-123.291321,130406.8906,116.770936,130256.9922,-3.271179,130486.3281,51.0672,396.263123,-68.941956,396.623596,171.010438,396.411896,-123.263864,130385.4453,0,0,0,0,51.050722,396.42334,0,0,0,0,60,0,9.350909393,-3.043206,0,-123.283329,129954.7584,116.75161,129929.6851,-3.237212,129954.7584,50.976055,393.6865,-68.869527,393.13717,171.022172,392.95406,-123.260411,129954.7584,0,0,0,0,51.04481,393.32028,0,0,0,0,60,0,9.359421112,-3.038569,0,-117.353216,131709.8873,122.664534,131083.0556,2.664254,131785.1071,-119.839852,388.1932,120.137791,388.74253,0.085944,388.1932,-117.341756,131534.3744,0,0,0,0,-119.8685,388.37631,0,0,0,0,60,0,9.642078956,0.043759,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.439159,131659.7408,122.59005,131634.6675,2.57831,131709.8873,-119.954444,392.40473,120.01174,391.12296,-0.13178,390.75674,-117.421971,131659.7408,0,0,0,0,-120.023199,391.48918,0,0,0,0,60,0,9.482629601,0.044717,0,-123.313301,130402.2891,116.74897,130250.4297,-3.293152,130477.3672,50.984804,396.343231,-68.963928,396.709442,170.993964,397.08136,-123.291321,130377.8047,0,0,0,0,51.006777,396.709442,0,0,0,0,59.999001,0,9.355061519,-3.042547,0,-123.311977,129929.6851,116.728692,129904.6119,-3.26013,129954.7584,50.953137,393.86961,-68.932552,393.13717,171.027902,392.95406,-123.277599,129929.6851,0,0,0,0,51.016162,393.32028,0,0,0,0,60,0,9.357708447,-3.038922,0,-117.381864,131709.8873,122.630157,131083.0556,2.635606,131760.0339,-119.87423,388.55942,120.120602,388.74253,0.085944,387.82698,-117.370404,131534.3744,0,0,0,0,-119.885689,388.37631,0,0,0,0,60,0,9.626779839,0.045305,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.737097,131634.6675,122.292112,131584.521,2.274642,131684.814,-120.258112,392.40473,119.702343,391.30607,-0.441178,390.93985,-117.719909,131634.6675,0,0,0,0,-120.332596,391.48918,0,0,0,0,60,0,9.484403926,0.044594,0,-123.615427,130367.8125,116.441352,130203.0781,-3.600769,130431.8672,50.699159,396.635071,-69.244082,396.749512,170.70282,396.949768,-123.587956,130336.5703,0,0,0,0,50.721132,396.778107,0,0,0,0,60,0,9.338378364,-3.042208,0,-123.615644,129904.6119,116.425024,129879.5386,-3.569527,129904.6119,50.655199,393.86961,-69.224761,393.32028,170.672668,393.32028,-123.581267,129879.5386,0,0,0,0,50.701035,393.50339,0,0,0,0,60,0,9.351521555,-3.039695,0,-117.685531,131684.814,122.337948,131057.9823,2.343397,131734.9606,-120.189357,388.37631,119.805475,388.92564,-0.234913,388.1932,-117.668342,131484.2279,0,0,0,0,-120.212275,388.55942,0,0,0,0,60,0,9.637433584,0.044786,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.327998,132035.8398,125.701211,131985.6933,5.6952,132085.9864,-113.812336,276.86232,126.199684,275.76366,5.998868,275.39744,-114.31081,132035.8398,0,0,0,0,-113.869632,275.94677,0,0,0,0,60.014,-0.09,13.46022152,-0.007119,0,-118.451845,131357.0313,121.593937,131211.9844,1.562805,131442.9844,53.324892,280.368805,-66.607363,280.866638,173.334055,280.986786,-118.42988,131337.8906,0,0,0,0,53.352356,280.740723,0,0,0,0,60.012001,-0.04,13.32793973,-2.998127,0,-118.459024,130882.4694,121.570185,130857.3961,1.598552,130907.5427,53.302264,278.14409,-66.560507,277.77787,173.308274,277.41165,-118.430376,130882.4694,0,0,0,0,53.35383,277.77787,0,0,0,0,60.012,-0.04,13.33476223,-2.99456,0,-114.259244,132060.9131,125.752777,131434.0813,5.752496,132136.1329,-113.680556,273.38323,126.325735,273.74945,6.268158,273.38323,-114.247784,131885.4002,0,0,0,0,-113.692015,273.56634,0,0,0,0,60.014,-0.17,13.72788818,-0.009367,0,0,0,0,0,0,0,0,0,0,0,0,0
-111.022032,132813.1112,129.012907,132762.9647,8.995437,132863.2577,-110.323024,275.58055,129.717645,274.29878,9.425156,273.93256,-110.999114,132813.1112,0,0,0,0,-110.386049,274.48189,0,0,0,0,60.003,0,13.57685883,-0.009976,0,-115.095518,132168.9219,124.961248,132020.1563,4.908142,132244.5469,56.67023,278.82959,-63.278506,278.926849,176.734314,279.161438,-115.073552,132145.0781,0,0,0,0,56.703189,278.978333,0,0,0,0,60.002998,0,13.48261428,-2.997914,0,-115.095762,131684.814,124.939177,131659.7408,4.933167,131709.8873,56.665526,276.67921,-63.208704,276.12988,176.728832,276.12988,-115.067114,131684.814,0,0,0,0,56.722822,276.31299,0,0,0,0,60.003,0,13.49681603,-2.995506,0,-110.936088,132863.2577,129.053014,132211.3527,9.064192,132913.4043,-110.208432,271.55213,129.809318,271.91835,9.78039,271.55213,-110.936088,132662.6716,0,0,0,0,-110.196973,271.73524,0,0,0,0,60.001,0,13.91161927,-0.011693,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.649609,132788.0379,129.3796,132737.8914,9.36213,132838.1845,-109.96206,275.21433,130.04996,274.29878,9.849144,273.93256,-110.632421,132788.0379,0,0,0,0,-110.019356,274.48189,0,0,0,0,60.001,0,13.62554208,-0.010297,0,-114.72748,132145.2813,125.329286,132001.3906,5.276184,132232.9844,57.109681,278.898254,-62.90497,279.310242,177.074895,278.726563,-114.705514,132125.9375,0,0,0,0,57.093203,278.978333,0,0,0,0,60.000999,0,13.47130517,-2.997948,0,-114.729069,131659.7408,125.30587,131634.6675,5.305589,131709.8873,57.106703,276.4961,-62.870659,276.31299,177.038229,275.76366,-114.700421,131659.7408,0,0,0,0,57.095244,276.31299,0,0,0,0,60.001,0,13.50072841,-2.99706,0,-110.575125,132838.1845,129.425436,132186.2794,9.436615,132888.331,-109.836009,271.73524,130.1932,272.10146,10.124164,271.73524,-110.569395,132637.5983,0,0,0,0,-109.836009,271.73524,0,0,0,0,60.001,0,13.89160362,-0.011848,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.632421,132311.6458,129.396789,132261.4993,9.379319,132361.7923,-110.082381,276.31299,129.975476,275.03122,9.751742,275.03122,-110.615232,132311.6458,0,0,0,0,-110.111029,275.39744,0,0,0,0,60,0,13.50882142,-0.008097,0,-114.743954,131651.0625,125.312811,131494.3438,5.270691,131722.6563,57.082217,279.590607,-62.882997,280.002594,177.069403,280.128479,-114.716497,131620.9844,0,0,0,0,57.087708,279.911041,0,0,0,0,60,0,13.39153497,-2.999392,0,-114.746258,131183.3486,125.288681,131158.2754,5.29986,131208.4219,56.997841,277.96098,-62.876388,277.22854,177.0325,277.04543,-114.71761,131183.3486,0,0,0,0,57.055137,277.41165,0,0,0,0,60,0,13.36812047,-2.99452,0,-110.557936,132361.7923,129.442625,131709.8873,9.453804,132411.9389,-109.984978,272.8339,130.072879,273.56634,10.032491,273.20012,-110.552207,132161.2062,0,0,0,0,-109.96206,273.20012,0,0,0,0,60,0,13.81051933,-0.008808,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.64388,132286.5725,129.385329,132261.4993,9.36786,132336.7191,-110.065192,276.31299,129.941098,274.84811,9.723094,275.03122,-110.632421,132286.5725,0,0,0,0,-110.122488,275.39744,0,0,0,0,60,0,13.49784262,-0.009761,0,-114.760442,131635.5313,125.301828,131497.5781,5.254211,131720.4531,57.010804,279.722229,-62.910461,279.968262,177.102366,279.996887,-114.732971,131618.4844,0,0,0,0,57.07123,279.89386,0,0,0,0,59.999001,0,13.39160898,-2.997072,0,-114.757717,131158.2754,125.271492,131158.2754,5.2884,131208.4219,56.946275,277.96098,-62.893577,277.59476,176.980933,276.86232,-114.734799,131183.3486,0,0,0,0,57.01503,277.41165,0,0,0,0,59.999,0,13.37102705,-2.992002,0,-110.575125,132361.7923,129.425436,131709.8873,9.442344,132411.9389,-109.979249,272.8339,130.067149,273.38323,9.986654,273.20012,-110.563666,132161.2062,0,0,0,0,-109.973519,273.01701,0,0,0,0,60,0,13.79454019,-0.009929,0,0,0,0,0,0,0,0,0,0,0,0,0
-111.663745,132186.2794,128.359735,132161.2062,8.353725,132261.4993,-111.486128,288.76447,128.554541,287.4827,8.302158,287.66581,-111.646556,132186.2794,0,0,0,0,-111.543424,288.03203,0,0,0,0,59.999,0,12.91091712,-0.002576,0,-115.963444,131478,124.093322,131324.9063,4.040222,131560.6094,56.25824,292.15622,-63.783879,292.568207,176.185003,292.722717,-115.935973,131455.2188,0,0,0,0,56.219789,292.482361,0,0,0,0,60,0,12.79649274,-3.007474,0,-115.960928,131007.8358,124.074011,131007.8358,4.085189,131007.8358,56.195701,290.22935,-63.689989,289.86313,176.127226,289.3138,-115.93228,131007.8358,0,0,0,0,56.212889,289.68002,0,0,0,0,60,0,12.77915396,-3.001474,0,-111.59499,132236.426,128.411301,131609.5942,8.41675,132311.6458,-111.342888,285.46849,128.663402,286.01782,8.594367,285.28538,-111.583531,132060.9131,0,0,0,0,-111.360077,285.6516,0,0,0,0,59.999,0,13.16554942,-0.002764,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.425779,132211.3527,127.597701,132161.2062,7.585961,132261.4993,-112.219514,288.76447,127.723752,287.4827,7.540125,287.66581,-112.40859,132211.3527,0,0,0,0,-112.316917,287.84892,0,0,0,0,60,0,12.92090585,-0.004328,0,-116.72699,131491.2656,123.340758,131346.0625,3.282166,131576.0313,55.456239,292.276367,-64.51447,292.636871,175.43793,292.556763,-116.699533,131471.1875,0,0,0,0,55.461734,292.482361,0,0,0,0,60,0,12.78997022,-3.004981,0,-116.722962,131032.909,123.317706,130982.7625,3.311696,131032.909,55.405019,289.86313,-64.532236,290.04624,175.382381,289.68002,-116.694314,131007.8358,0,0,0,0,55.416478,289.86313,0,0,0,0,60,0,12.83684425,-3.002557,0,-112.357024,132261.4993,127.654997,131609.5942,7.654716,132311.6458,-112.110652,285.28538,127.88418,285.83471,7.820874,285.46849,-112.345565,132060.9131,0,0,0,0,-112.127841,285.6516,0,0,0,0,60,0,13.18008959,-0.003983,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.448697,132211.3527,127.569053,132161.2062,7.568772,132261.4993,-112.225243,288.58136,127.689374,287.4827,7.522936,287.66581,-112.437238,132211.3527,0,0,0,0,-112.334105,287.84892,0,0,0,0,60,0,12.93780062,-0.005192,0,-116.74897,131488.625,123.313301,131347.8281,3.2547,131576.5781,55.395816,292.379395,-64.547426,292.573914,175.404968,292.568207,-116.72699,131472.3594,0,0,0,0,55.417788,292.499542,0,0,0,0,60,0,12.78122208,-3.003955,0,-116.75161,131007.8358,123.283329,130982.7625,3.283048,131057.9823,55.341993,290.04624,-64.549425,289.86313,175.411029,289.49691,-116.728692,131032.909,0,0,0,0,55.399289,289.86313,0,0,0,0,59.999,0,12.82429532,-3.000741,0,-112.379942,132261.4993,127.632078,131634.6675,7.626068,132311.6458,-112.122111,285.46849,127.87845,285.83471,7.797956,285.6516,-112.368483,132060.9131,0,0,0,0,-112.145029,285.6516,0,0,0,0,60,0,13.16258458,-0.004545,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.500263,132211.3527,127.523217,132161.2062,7.511477,132261.4993,-112.27681,288.76447,127.666456,287.4827,7.511477,287.84892,-112.488804,132211.3527,0,0,0,0,-112.362753,288.03203,0,0,0,0,60,0,12.92818861,-0.005109,0,-116.798407,131496.6563,123.258359,131341.7031,3.205261,131578.1875,55.35187,292.373657,-64.613344,292.568207,175.372019,292.448059,-116.776427,131472.3125,0,0,0,0,55.373843,292.459473,0,0,0,0,60,0,12.78656239,-3.003925,0,-116.797447,131032.909,123.243222,130982.7625,3.237212,131057.9823,55.324805,289.86313,-64.61818,289.86313,175.313626,289.49691,-116.768799,131032.909,0,0,0,0,55.341993,289.68002,0,0,0,0,60,0,12.83284783,-3.002306,0,-112.431508,132261.4993,127.580512,131634.6675,7.585961,132311.6458,-112.208055,285.28538,127.803966,285.83471,7.775037,285.46849,-112.414319,132060.9131,0,0,0,0,-112.202325,285.46849,0,0,0,0,60.001,0,13.18841747,-0.003207,0,0,0,0,0,0,0,0,0,0,0,0,0
-113.050303,131935.5467,126.973177,131885.4002,6.961437,131985.6933,-113.692015,315.68164,126.342923,314.03365,6.102001,314.58298,-113.033114,131935.5467,0,0,0,0,-113.743582,314.76609,0,0,0,0,59.958,-0.07,11.7837937,0.010905,0,-117.770698,131055.5703,122.297064,130896.8516,2.249451,131122.0156,55.005802,319.387451,-64.877016,319.301605,175.020456,319.633484,-117.737735,131025.5,0,0,0,0,55.049744,319.438934,0,0,0,0,59.932999,-0.14,11.64808859,-3.014922,0,-117.765745,130581.5902,122.269194,130556.5169,2.280372,130606.6634,55.032596,316.96341,-64.835904,316.96341,175.084443,316.96341,-117.731368,130581.5902,0,0,0,0,55.095622,316.96341,0,0,0,0,59.933,-0.14,11.70026708,-3.014147,0,-112.970089,131985.6933,127.024743,131358.8615,7.035922,132060.9131,-113.583153,312.75188,126.428867,312.56877,6.388479,312.56877,-112.964359,131785.1071,0,0,0,0,-113.583153,312.56877,0,0,0,0,59.96,-0.07,11.97937163,0.010923,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.757717,131910.4735,125.265763,131860.3269,5.259753,131960.62,-115.473914,319.71006,124.475081,318.24518,4.302913,318.97762,-114.746258,131910.4735,0,0,0,0,-115.559858,318.97762,0,0,0,0,59.999,0,11.64816112,0.010444,0,-119.539498,131041.0234,120.522772,130888.9141,0.469666,131118.1094,53.330383,323.65036,-66.557926,323.696137,173.421945,323.884949,-119.512027,131015.9453,0,0,0,0,53.396302,323.736206,0,0,0,0,59.999001,0,11.51121592,-3.016072,0,-119.541914,130581.5902,120.493024,130556.5169,0.504203,130581.5902,53.371019,321.35805,-66.537589,321.35805,173.377029,320.80872,-119.507537,130556.5169,0,0,0,0,53.399667,321.17494,0,0,0,0,60,0,11.53318058,-3.015233,0,-114.694691,131960.62,125.323059,131333.7883,5.322778,132035.8398,-115.39943,316.7803,124.606861,316.7803,4.566474,316.59719,-114.677503,131760.0339,0,0,0,0,-115.405159,316.7803,0,0,0,0,60,0,11.82924005,0.012789,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.820742,131910.4735,125.202737,131860.3269,5.190998,131960.62,-115.554128,319.71006,124.440704,318.24518,4.20551,319.16073,-114.803553,131910.4735,0,0,0,0,-115.634342,318.97762,0,0,0,0,60,0,11.64057593,0.010722,0,-119.60541,131034.3125,120.456847,130885.4375,0.403748,131117.4688,53.302919,323.530212,-66.601871,323.987976,173.367003,323.9422,-119.577939,131012.0781,0,0,0,0,53.357851,323.816284,0,0,0,0,59.999001,0,11.52325321,-3.016744,0,-119.60494,130581.5902,120.429999,130531.4436,0.435448,130581.5902,53.307993,321.54116,-66.617803,321.17494,173.296815,320.80872,-119.570562,130581.5902,0,0,0,0,53.330912,321.17494,0,0,0,0,60,0.01,11.51536313,-3.015683,0,-114.757717,131960.62,125.260033,131333.7883,5.259753,132035.8398,-115.473914,316.7803,124.520918,316.96341,4.503448,316.59719,-114.746258,131785.1071,0,0,0,0,-115.479644,316.7803,0,0,0,0,59.999,0.01,11.83756256,0.013243,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.895227,131910.4735,125.133983,131860.3269,5.122243,131960.62,-115.622883,319.89317,124.343301,318.24518,4.125296,318.79451,-114.883768,131910.4735,0,0,0,0,-115.714556,318.97762,0,0,0,0,60,0,11.62720342,0.011442,0,-119.671335,131041.1719,120.385445,130893.6719,0.332336,131128.6875,53.231506,323.587402,-66.662291,323.884949,173.301092,323.74762,-119.649355,131022.4141,0,0,0,0,53.291933,323.741913,0,0,0,0,60,0,11.51582634,-3.016097,0,-119.679424,130581.5902,120.349785,130556.5169,0.360963,130631.7367,53.239238,321.17494,-66.692287,321.35805,173.262437,320.99183,-119.650776,130581.5902,0,0,0,0,53.273616,321.17494,0,0,0,0,60,0,11.552749,-3.016231,0,-114.832201,131960.62,125.185549,131333.7883,5.185268,132035.8398,-115.548399,316.96341,124.469351,316.7803,4.411775,316.41408,-114.820742,131785.1071,0,0,0,0,-115.554128,316.7803,0,0,0,0,59.999,0,11.81263128,0.013798,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.998359,131935.5467,125.025121,131885.4002,5.013381,132010.7666,-115.680179,319.89317,124.263087,318.24518,4.010705,318.6114,-114.98117,131935.5467,0,0,0,0,-115.79477,318.97762,0,0,0,0,60,0,11.62061183,0.010705,0,-119.770209,131070.6016,120.286557,130923.2969,0.238953,131147.0469,53.14911,323.312744,-66.772155,323.764801,173.191222,323.810577,-119.742737,131047.3906,0,0,0,0,53.187564,323.627472,0,0,0,0,60,0,11.53267451,-3.017458,0,-119.771098,130606.6634,120.263841,130556.5169,0.263561,130631.7367,53.118917,321.17494,-66.783961,321.17494,173.199412,320.80872,-119.74245,130606.6634,0,0,0,0,53.176213,320.99183,0,0,0,0,59.999,0,11.55606928,-3.015033,0,-114.935334,131985.6933,125.082416,131358.8615,5.082136,132060.9131,-115.617154,316.7803,124.412056,316.7803,4.354479,316.41408,-114.918145,131810.1804,0,0,0,0,-115.611424,316.59719,0,0,0,0,60,0,11.82837307,0.013207,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.153058,132010.7666,124.876151,131960.62,4.864412,132060.9131,-115.79477,319.52695,124.119847,318.06207,3.913302,318.42829,-115.135869,132010.7666,0,0,0,0,-115.915092,318.79451,0,0,0,0,60,0,11.65294411,0.00955,0,-119.924011,131133.1406,120.138246,130988.2344,0.085144,131215.4531,52.967837,323.255554,-66.925964,323.535919,172.998966,323.478699,-119.896553,131112.4688,0,0,0,0,53.011782,323.421478,0,0,0,0,60,0,11.52873181,-3.016241,0,-119.925796,130656.81,120.114872,130631.7367,0.120321,130681.8832,52.975678,321.17494,-66.950118,320.80872,173.004606,320.62561,-119.891419,130656.81,0,0,0,0,53.010055,320.80872,0,0,0,0,60.001,0,11.5436427,-3.015866,0,-115.090032,132060.9131,124.933447,131409.0081,4.927437,132111.0596,-115.783311,316.41408,124.286005,316.59719,4.153944,316.04786,-115.072844,131860.3269,0,0,0,0,-115.777582,316.41408,0,0,0,0,60,0,11.84200571,0.014134,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.210353,132035.8398,124.813126,131985.6933,4.801386,132085.9864,-115.869255,319.16073,124.068281,318.06207,3.810169,318.42829,-115.193165,132035.8398,0,0,0,0,-115.995306,318.6114,0,0,0,0,60,0,11.67202238,0.009699,0,-119.978953,131148.5625,120.077827,130997.0469,0.024719,131235,52.918397,323.329926,-67.002872,323.535919,172.933054,323.455811,-119.956973,131124.6094,0,0,0,0,52.951356,323.432922,0,0,0,0,59.999001,0,11.52535932,-3.016592,0,-119.983092,130681.8832,120.057576,130656.81,0.057296,130681.8832,52.969948,320.99183,-67.007414,320.99183,172.890015,320.62561,-119.948714,130681.8832,0,0,0,0,52.952759,320.80872,0,0,0,0,60,0,11.54931803,-3.017554,0,-115.147328,132085.9864,124.870422,131434.0813,4.864412,132111.0596,-115.80623,316.23097,124.274546,316.7803,4.119567,315.86475,-115.135869,131885.4002,0,0,0,0,-115.8005,316.23097,0,0,0,0,60,0,11.8569569,0.014349,0,0,0,0,0,0,0,0,0,0,0,0,0
