R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-114.3279984,132035.8398,125.7012107,131985.6933,5.695200484,132085.9864,-113.8123364,276.86232,126.199684,275.76366,5.998868115,275.39744,-114.3108097,132035.8398,0,0,0,0,-113.8696322,275.94677,0,0,0,0,60.014,-0.09,13.46022152,-0.007118777,0,-118.4518453,131357.0313,121.5939373,131211.9844,1.562805232,131442.9844,53.32489194,280.3688049,-66.60736275,280.8666382,173.3340546,280.9867859,-118.4298795,131337.8906,0,0,0,0,53.35235614,280.7407227,0,0,0,0,60.01200104,-0.039999999,13.32793973,-2.998127287,0,-118.4590241,130882.4694,121.570185,130857.3961,1.598552248,130907.5427,53.30226368,278.14409,-66.56050706,277.77787,173.3082739,277.41165,-118.4303763,130882.4694,0,0,0,0,53.35382988,277.77787,0,0,0,0,60.012,-0.04,13.33476223,-2.994560492,0,-114.2592435,132060.9131,125.7527769,131434.0813,5.752496263,132136.1329,-113.6805561,273.38323,126.3257347,273.74945,6.268158279,273.38323,-114.2477843,131885.4002,0,0,0,0,-113.6920153,273.56634,0,0,0,0,60.014,-0.17,13.72788818,-0.009367345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-111.022032,132813.1112,129.0129067,132762.9647,8.995437384,132863.2577,-110.3230235,275.58055,129.7176448,274.29878,9.42515573,273.93256,-110.9991137,132813.1112,0,0,0,0,-110.3860488,274.48189,0,0,0,0,60.003,0,13.57685883,-0.009976306,0,-115.0955177,132168.9219,124.9612478,132020.1563,4.908142348,132244.5469,56.67022981,278.8295898,-63.27850613,278.9268494,176.734314,279.161438,-115.0735518,132145.0781,0,0,0,0,56.70318889,278.9783325,0,0,0,0,60.00299835,0,13.48261428,-2.997913947,0,-115.0957619,131684.814,124.9391768,131659.7408,4.933166616,131709.8873,56.66552594,276.67921,-63.20870396,276.12988,176.7288319,276.12988,-115.067114,131684.814,0,0,0,0,56.72282172,276.31299,0,0,0,0,60.003,0,13.49681603,-2.995506456,0,-110.9360883,132863.2577,129.0530138,132211.3527,9.064192319,132913.4043,-110.2084319,271.55213,129.8093181,271.91835,9.780389563,271.55213,-110.9360883,132662.6716,0,0,0,0,-110.1969727,271.73524,0,0,0,0,60.001,0,13.91161927,-0.011692689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.6496094,132788.0379,129.3795997,132737.8914,9.362130372,132838.1845,-109.96206,275.21433,130.0499603,274.29878,9.849144498,273.93256,-110.6324207,132788.0379,0,0,0,0,-110.0193558,274.48189,0,0,0,0,60.001,0,13.62554208,-0.010296809,0,-114.7274798,132145.2813,125.3292858,132001.3906,5.276184103,132232.9844,57.10968076,278.8982544,-62.90496992,279.3102417,177.0748945,278.7265625,-114.7055139,132125.9375,0,0,0,0,57.09320293,278.9783325,0,0,0,0,60.00099945,0,13.47130517,-2.997948255,0,-114.7290689,131659.7408,125.3058698,131634.6675,5.305589183,131709.8873,57.10670344,276.4961,-62.87065886,276.31299,177.0382291,275.76366,-114.700421,131659.7408,0,0,0,0,57.09524428,276.31299,0,0,0,0,60.001,0,13.50072841,-2.997060023,0,-110.5751249,132838.1845,129.4254363,132186.2794,9.436614886,132888.331,-109.8360093,271.73524,130.1931998,272.10146,10.12416424,271.73524,-110.5693953,132637.5983,0,0,0,0,-109.8360093,271.73524,0,0,0,0,60.001,0,13.89160362,-0.011848392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.6324207,132311.6458,129.3967885,132261.4993,9.379319106,132361.7923,-110.0823812,276.31299,129.9754758,275.03122,9.751741673,275.03122,-110.6152319,132311.6458,0,0,0,0,-110.1110291,275.39744,0,0,0,0,60,0,13.50882142,-0.008096916,0,-114.7439542,131651.0625,125.3128113,131494.3438,5.270690924,131722.6563,57.08221657,279.5906067,-62.8829972,280.002594,177.0694031,280.128479,-114.7164968,131620.9844,0,0,0,0,57.08770805,279.9110413,0,0,0,0,60,0,13.39153497,-2.999391842,0,-114.7462576,131183.3486,125.2886811,131158.2754,5.299859605,131208.4219,56.99784146,277.96098,-62.87638844,277.22854,177.0324995,277.04543,-114.7176097,131183.3486,0,0,0,0,57.05513724,277.41165,0,0,0,0,60,0,13.36812047,-2.994519554,0,-110.5579361,132361.7923,129.4426251,131709.8873,9.45380362,132411.9389,-109.9849784,272.8339,130.0728787,273.56634,10.03249099,273.20012,-110.5522066,132161.2062,0,0,0,0,-109.96206,273.20012,0,0,0,0,60,0,13.81051933,-0.008807857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.6438798,132286.5725,129.3853293,132261.4993,9.36785995,132336.7191,-110.0651924,276.31299,129.9410984,274.84811,9.723093783,275.03122,-110.6324207,132286.5725,0,0,0,0,-110.1224882,275.39744,0,0,0,0,60,0,13.49784262,-0.009760996,0,-114.7604423,131635.5313,125.3018284,131497.5781,5.254211385,131720.4531,57.01080353,279.722229,-62.91046139,279.9682617,177.1023656,279.9968872,-114.7329713,131618.4844,0,0,0,0,57.07123021,279.8938599,0,0,0,0,59.99900055,0,13.39160898,-2.997072009,0,-114.7577168,131158.2754,125.2714923,131158.2754,5.288400449,131208.4219,56.94627526,277.96098,-62.89357717,277.59476,176.9809333,276.86232,-114.7347985,131183.3486,0,0,0,0,57.01503019,277.41165,0,0,0,0,59.999,0,13.37102705,-2.992001768,0,-110.5751249,132361.7923,129.4254363,131709.8873,9.442344464,132411.9389,-109.9792488,272.8339,130.0671491,273.38323,9.986654369,273.20012,-110.5636657,132161.2062,0,0,0,0,-109.9735192,273.01701,0,0,0,0,60,0,13.79454019,-0.009928809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-111.6637447,132186.2794,128.3597348,132161.2062,8.353724653,132261.4993,-111.4861278,288.76447,128.5545405,287.4827,8.302158451,287.66581,-111.646556,132186.2794,0,0,0,0,-111.5434236,288.03203,0,0,0,0,59.999,0,12.91091712,-0.002575572,0,-115.9634435,131478,124.093322,131324.9063,4.040222099,131560.6094,56.25823963,292.1562195,-63.78387866,292.5682068,176.1850028,292.7227173,-115.9359725,131455.2188,0,0,0,0,56.21978908,292.4823608,0,0,0,0,60,0,12.79649274,-3.007473936,0,-115.9609282,131007.8358,124.0740105,131007.8358,4.085189079,131007.8358,56.19570055,290.22935,-63.68998851,289.86313,176.1272262,289.3138,-115.9322803,131007.8358,0,0,0,0,56.21288928,289.68002,0,0,0,0,60,0,12.77915396,-3.001474178,0,-111.5949898,132236.426,128.411301,131609.5942,8.41675001,132311.6458,-111.3428883,285.46849,128.6634025,286.01782,8.594366927,285.28538,-111.5835306,132060.9131,0,0,0,0,-111.3600771,285.6516,0,0,0,0,59.999,0,13.16554942,-0.002763627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.4257786,132211.3527,127.597701,132161.2062,7.585961208,132261.4993,-112.2195138,288.76447,127.7237517,287.4827,7.540124584,287.66581,-112.4085898,132211.3527,0,0,0,0,-112.3169166,287.84892,0,0,0,0,60,0,12.92090585,-0.004327993,0,-116.7269903,131491.2656,123.3407581,131346.0625,3.282165657,131576.0313,55.45623881,292.2763672,-64.51446984,292.6368713,175.4379304,292.5567627,-116.699533,131471.1875,0,0,0,0,55.4617337,292.4823608,0,0,0,0,60,0,12.78997022,-3.004981253,0,-116.722962,131032.909,123.3177062,130982.7625,3.311696056,131032.909,55.40501879,289.86313,-64.53223647,290.04624,175.3823811,289.68002,-116.6943141,131007.8358,0,0,0,0,55.41647795,289.86313,0,0,0,0,60,0,12.83684425,-3.002556891,0,-112.3570236,132261.4993,127.6549968,131609.5942,7.654716143,132311.6458,-112.1106518,285.28538,127.8841799,285.83471,7.820873904,285.46849,-112.3455645,132060.9131,0,0,0,0,-112.1278405,285.6516,0,0,0,0,60,0,13.18008959,-0.003983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.4486969,132211.3527,127.5690531,132161.2062,7.568772474,132261.4993,-112.2252433,288.58136,127.6893742,287.4827,7.52293585,287.66581,-112.4372377,132211.3527,0,0,0,0,-112.3341053,287.84892,0,0,0,0,60,0,12.93780062,-0.005191606,0,-116.7489699,131488.625,123.3133008,131347.8281,3.254699759,131576.5781,55.39581555,292.3793945,-64.54742551,292.5739136,175.4049679,292.5682068,-116.7269903,131472.3594,0,0,0,0,55.41778826,292.4995422,0,0,0,0,60,0,12.78122208,-3.003954623,0,-116.7516099,131007.8358,123.2833288,130982.7625,3.283048166,131057.9823,55.34199343,290.04624,-64.5494252,289.86313,175.411029,289.49691,-116.7286916,131032.909,0,0,0,0,55.39928921,289.86313,0,0,0,0,59.999,0,12.82429532,-3.000741179,0,-112.3799419,132261.4993,127.6320784,131634.6675,7.626068253,132311.6458,-112.1221109,285.46849,127.8784503,285.83471,7.797955592,285.6516,-112.3684828,132060.9131,0,0,0,0,-112.1450292,285.6516,0,0,0,0,60,0,13.16258458,-0.004545442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.5002631,132211.3527,127.5232165,132161.2062,7.511476694,132261.4993,-112.2768095,288.76447,127.6664559,287.4827,7.511476694,287.84892,-112.4888039,132211.3527,0,0,0,0,-112.3627532,288.03203,0,0,0,0,60,0,12.92818861,-0.005109232,0,-116.7984068,131496.6563,123.2583587,131341.7031,3.205261355,131578.1875,55.35187011,292.3736572,-64.61334366,292.5682068,175.3720191,292.4480591,-116.7764273,131472.3125,0,0,0,0,55.37384283,292.4594727,0,0,0,0,60,0,12.78656239,-3.00392497,0,-116.7974465,131032.909,123.2432217,130982.7625,3.237211542,131057.9823,55.3248047,289.86313,-64.61818013,289.86313,175.3136262,289.49691,-116.7687986,131032.909,0,0,0,0,55.34199343,289.68002,0,0,0,0,60,0,12.83284783,-3.002305686,0,-112.4315081,132261.4993,127.5805122,131634.6675,7.585961208,132311.6458,-112.2080546,285.28538,127.8039658,285.83471,7.77503728,285.46849,-112.4143194,132060.9131,0,0,0,0,-112.202325,285.46849,0,0,0,0,60.001,0,13.18841747,-0.00320737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-113.0503026,131935.5467,126.973177,131885.4002,6.961437211,131985.6933,-113.6920153,315.68164,126.3429234,314.03365,6.102000518,314.58298,-113.0331138,131935.5467,0,0,0,0,-113.7435815,314.76609,0,0,0,0,59.958,-0.07,11.7837937,0.010905437,0,-117.7706979,131055.5703,122.2970643,130896.8516,2.249450659,131122.0156,55.0058015,319.3874512,-64.87701628,319.3016052,175.0204556,319.6334839,-117.7377354,131025.5,0,0,0,0,55.04974352,319.4389343,0,0,0,0,59.93299866,-0.140000001,11.64808859,-3.014922269,0,-117.7657452,130581.5902,122.2691935,130556.5169,2.280372025,130606.6634,55.03259622,316.96341,-64.8359041,316.96341,175.084443,316.96341,-117.7313677,130581.5902,0,0,0,0,55.09562158,316.96341,0,0,0,0,59.933,-0.14,11.70026708,-3.014146685,0,-112.9700885,131985.6933,127.0247432,131358.8615,7.035921724,132060.9131,-113.5831533,312.75188,126.4288671,312.56877,6.388479416,312.56877,-112.9643589,131785.1071,0,0,0,0,-113.5831533,312.56877,0,0,0,0,59.96,-0.07,11.97937163,0.010923336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.7577168,131910.4735,125.2657627,131860.3269,5.259752559,131960.62,-115.473914,319.71006,124.475081,318.24518,4.302913041,318.97762,-114.7462576,131910.4735,0,0,0,0,-115.5598577,318.97762,0,0,0,0,59.999,0,11.64816112,0.010443553,0,-119.5394983,131041.0234,120.5227724,130888.9141,0.469665525,131118.1094,53.33038342,323.6503601,-66.55792584,323.6961365,173.4219454,323.8849487,-119.5120273,131015.9453,0,0,0,0,53.39630157,323.7362061,0,0,0,0,59.99900055,0,11.51121592,-3.016071763,0,-119.5419144,130581.5902,120.4930243,130556.5169,0.50420286,130581.5902,53.37101862,321.35805,-66.53758875,321.35805,173.3770288,320.80872,-119.5075369,130556.5169,0,0,0,0,53.39966651,321.17494,0,0,0,0,60,0,11.53318058,-3.015232785,0,-114.6946914,131960.62,125.3230585,131333.7883,5.322777917,132035.8398,-115.3994295,316.7803,124.6068613,316.7803,4.566473627,316.59719,-114.6775027,131760.0339,0,0,0,0,-115.4051591,316.7803,0,0,0,0,60,0,11.82924005,0.012788588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.8207421,131910.4735,125.2027374,131860.3269,5.190997624,131960.62,-115.5541281,319.71006,124.4407035,318.24518,4.205510216,319.16073,-114.8035534,131910.4735,0,0,0,0,-115.6343422,318.97762,0,0,0,0,60,0,11.64057593,0.010721878,0,-119.6054097,131034.3125,120.4568474,130885.4375,0.403747583,131117.4688,53.30291923,323.5302124,-66.60187128,323.9879761,173.3670034,323.9421997,-119.5779386,131012.0781,0,0,0,0,53.35785102,323.8162842,0,0,0,0,59.99900055,0,11.52325321,-3.016743673,0,-119.6049397,130581.5902,120.429999,130531.4436,0.435447924,130581.5902,53.30799326,321.54116,-66.61780284,321.17494,173.2968147,320.80872,-119.5705623,130581.5902,0,0,0,0,53.33091157,321.17494,0,0,0,0,60,0.01,11.51536313,-3.015683104,0,-114.7577168,131960.62,125.2600332,131333.7883,5.259752559,132035.8398,-115.473914,316.7803,124.5209176,316.96341,4.50344827,316.59719,-114.7462576,131785.1071,0,0,0,0,-115.4796436,316.7803,0,0,0,0,59.999,0.01,11.83756256,0.013242927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.8952267,131910.4735,125.1339825,131860.3269,5.122242688,131960.62,-115.6228831,319.89317,124.3433007,318.24518,4.125296125,318.79451,-114.8837675,131910.4735,0,0,0,0,-115.7145563,318.97762,0,0,0,0,60,0,11.62720342,0.011442491,0,-119.6713346,131041.1719,120.3854446,130893.6719,0.332336434,131128.6875,53.23150618,323.5874023,-66.66229113,323.8849487,173.3010921,323.7476196,-119.6493551,131022.4141,0,0,0,0,53.29193287,323.7419128,0,0,0,0,60,0,11.51582634,-3.016097439,0,-119.6794242,130581.5902,120.3497849,130556.5169,0.360963411,130631.7367,53.23923832,321.17494,-66.69228735,321.35805,173.2624372,320.99183,-119.6507764,130581.5902,0,0,0,0,53.27361579,321.17494,0,0,0,0,60,0,11.552749,-3.016231417,0,-114.8322013,131960.62,125.1855487,131333.7883,5.185268046,132035.8398,-115.5483985,316.96341,124.4693514,316.7803,4.411775023,316.41408,-114.8207421,131785.1071,0,0,0,0,-115.5541281,316.7803,0,0,0,0,59.999,0,11.81263128,0.013798224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.9983591,131935.5467,125.0251205,131885.4002,5.013380707,132010.7666,-115.6801788,319.89317,124.2630866,318.24518,4.010704566,318.6114,-114.9811703,131935.5467,0,0,0,0,-115.7947704,318.97762,0,0,0,0,60,0,11.62061183,0.01070543,0,-119.7702085,131070.6016,120.2865571,130923.2969,0.238952647,131147.0469,53.1491102,323.3127441,-66.77215472,323.764801,173.1912217,323.8105774,-119.7427374,131047.3906,0,0,0,0,53.18756416,323.6274719,0,0,0,0,60,0,11.53267451,-3.017458484,0,-119.7710975,130606.6634,120.2638412,130556.5169,0.263560586,130631.7367,53.11891719,321.17494,-66.7839606,321.17494,173.1994119,320.80872,-119.7424496,130606.6634,0,0,0,0,53.17621297,320.99183,0,0,0,0,59.999,0,11.55606928,-3.015033234,0,-114.9353337,131985.6933,125.0824163,131358.8615,5.082135643,132060.9131,-115.6171535,316.7803,124.4120556,316.7803,4.354479243,316.41408,-114.918145,131810.1804,0,0,0,0,-115.6114239,316.59719,0,0,0,0,60,0,11.82837307,0.013206509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.1530577,132010.7666,124.8761514,131960.62,4.864411681,132060.9131,-115.7947704,319.52695,124.1198472,318.06207,3.913301741,318.42829,-115.1358689,132010.7666,0,0,0,0,-115.9150915,318.79451,0,0,0,0,60,0,11.65294411,0.009549823,0,-119.9240107,131133.1406,120.1382464,130988.2344,0.085144044,131215.4531,52.96783698,323.2555542,-66.92596375,323.5359192,172.9989655,323.4786987,-119.8965533,131112.4688,0,0,0,0,53.01178241,323.4214783,0,0,0,0,60,0,11.52873181,-3.016241283,0,-119.9257961,130656.81,120.1148722,130631.7367,0.120321137,130681.8832,52.97567774,321.17494,-66.95011836,320.80872,173.0046062,320.62561,-119.8914186,130656.81,0,0,0,0,53.01005521,320.80872,0,0,0,0,60.001,0,11.5436427,-3.015865587,0,-115.0900323,132060.9131,124.9334472,131409.0081,4.927437038,132111.0596,-115.7833112,316.41408,124.2860049,316.59719,4.153944015,316.04786,-115.0728436,131860.3269,0,0,0,0,-115.7775817,316.41408,0,0,0,0,60,0,11.84200571,0.014134271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.2103534,132035.8398,124.8131261,131985.6933,4.801386323,132085.9864,-115.8692549,319.16073,124.068281,318.06207,3.810169338,318.42829,-115.1931647,132035.8398,0,0,0,0,-115.9953056,318.6114,0,0,0,0,60,0,11.67202238,0.009699288,0,-119.9789527,131148.5625,120.0778265,130997.0469,0.024719238,131235,52.91839665,323.3299255,-67.00287168,323.5359192,172.9330542,323.4558105,-119.9569731,131124.6094,0,0,0,0,52.95135573,323.4329224,0,0,0,0,59.99900055,0,11.52535932,-3.016591527,0,-119.9830919,130681.8832,120.0575764,130656.81,0.05729578,130681.8832,52.96994816,320.99183,-67.00741414,320.99183,172.8900147,320.62561,-119.9487144,130681.8832,0,0,0,0,52.95275943,320.80872,0,0,0,0,60,0,11.54931803,-3.01755381,0,-115.1473281,132085.9864,124.8704219,131434.0813,4.864411681,132111.0596,-115.8062296,316.23097,124.2745458,316.7803,4.119566547,315.86475,-115.1358689,131885.4002,0,0,0,0,-115.8005,316.23097,0,0,0,0,60,0,11.8569569,0.014349097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.2676492,132035.8398,124.7558303,131985.6933,4.749820122,132085.9864,-115.9437394,319.34384,123.9880669,317.87896,3.764332714,318.42829,-115.2504605,132035.8398,0,0,0,0,-116.058331,318.6114,0,0,0,0,60,0,11.66089448,0.009839171,0,-120.0393725,131158.75,120.017393,131017.0234,-0.019226075,131242,52.8799461,323.4271851,-67.04681712,323.5359192,172.8726206,323.4157715,-120.0119015,131137,0,0,0,0,52.90191882,323.4615479,0,0,0,0,60,0,11.51615949,-3.016913854,0,-120.0346581,130681.8832,120.0002806,130656.81,0,130706.9565,52.89546365,321.17494,-67.05898034,320.99183,172.8842851,320.62561,-120.0060102,130681.8832,0,0,0,0,52.9069228,320.99183,0,0,0,0,60,0,11.54664503,-3.01649003,0,-115.1988943,132085.9864,124.8073965,131434.0813,4.807115901,132136.1329,-115.8921732,316.41408,124.1943317,316.41408,4.05654119,316.04786,-115.1931647,131885.4002,0,0,0,0,-115.8749845,316.23097,0,0,0,0,59.999,0,11.83948932,0.014021855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.3192154,132035.8398,124.7042641,132010.7666,4.692524342,132111.0596,-115.9838465,319.34384,123.9078528,317.87896,3.741414402,318.6114,-115.3020267,132060.9131,0,0,0,0,-116.1098972,318.6114,0,0,0,0,60,0,11.67016901,0.008695941,0,-120.0943009,131171.9219,119.9624646,131023.1953,-0.079650878,131254.1875,52.8524785,323.3184814,-67.09625403,323.5302124,172.8396718,323.3757019,-120.0668436,131150.9063,0,0,0,0,52.86346485,323.4100342,0,0,0,0,60,0,11.52590199,-3.017671717,0,-120.0919539,130706.9565,119.9487144,130681.8832,-0.045836624,130706.9565,52.81524956,320.99183,-67.13919443,320.99183,172.7983414,320.4425,-120.063306,130706.9565,0,0,0,0,52.82670871,320.80872,0,0,0,0,60,0,11.55894228,-3.01575696,0,-115.2561901,132085.9864,124.7501007,131459.1546,4.761279278,132136.1329,-115.9208211,316.41408,124.1370359,316.7803,4.05654119,316.04786,-115.2447309,131885.4002,0,0,0,0,-115.9036324,316.41408,0,0,0,0,60,0,11.85793706,0.013984066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.3593225,132035.8398,124.6698866,132010.7666,4.658146874,132111.0596,-116.0239535,319.34384,123.8849345,318.06207,3.666929889,318.42829,-115.3421337,132060.9131,0,0,0,0,-116.1557338,318.6114,0,0,0,0,60,0,11.6651783,0.009659988,0,-120.1327549,131175.75,119.9295021,131023.7344,-0.112609862,131248.9531,52.76458762,323.2440796,-67.15118924,323.6446533,172.8067093,323.3299255,-120.1052839,131148.2188,0,0,0,0,52.80853306,323.4042969,0,0,0,0,60,0,11.53966217,-3.015951678,0,-120.1263313,130706.9565,119.9143369,130681.8832,-0.080214091,130706.9565,52.82097913,320.99183,-67.13346486,320.99183,172.7410457,320.80872,-120.0976834,130706.9565,0,0,0,0,52.80951998,320.99183,0,0,0,0,60,0,11.54991844,-3.017694066,0,-115.2905675,132085.9864,124.7214528,131459.1546,4.721172232,132136.1329,-115.9609282,316.23097,124.108388,316.7803,3.993515832,315.86475,-115.2791084,131885.4002,0,0,0,0,-115.949469,316.23097,0,0,0,0,60,0,11.86378311,0.014505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.4681845,132060.9131,124.5552951,132010.7666,4.537825737,132111.0596,-116.0755197,319.34384,123.7531542,318.06207,3.592445375,318.42829,-115.4509957,132060.9131,0,0,0,0,-116.2416775,318.6114,0,0,0,0,60,0,11.67307458,0.007627558,0,-120.2426117,131183.8281,119.8141539,131025.9375,-0.227966315,131263.1563,52.66571039,323.261261,-67.2665443,323.4958496,172.7078355,323.1582642,-120.2151543,131156.8438,0,0,0,0,52.70416435,323.3127441,0,0,0,0,60,0,11.53644897,-3.016129372,0,-120.2351933,130706.9565,119.7997454,130681.8832,-0.19480565,130706.9565,52.71784673,321.17494,-67.25951557,320.80872,172.6493724,320.4425,-120.212275,130706.9565,0,0,0,0,52.70638757,320.80872,0,0,0,0,60,0,11.53551994,-3.017186746,0,-115.4051591,132085.9864,124.6068613,131459.1546,4.606580673,132161.2062,-116.0755197,316.23097,123.9880669,316.59719,3.884653851,315.86475,-115.3936999,131910.4735,0,0,0,0,-116.0640606,316.23097,0,0,0,0,60,0,11.86085748,0.01409774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-115.4968323,132060.9131,124.5266472,132010.7666,4.520637004,132111.0596,-116.1156268,319.34384,123.7531542,318.06207,3.55233833,318.24518,-115.4796436,132060.9131,0,0,0,0,-116.2645958,318.6114,0,0,0,0,60,0,11.66695015,0.008825217,0,-120.2645912,131177.8438,119.7921743,131025.1094,-0.255432133,131255.2188,52.66571039,323.3242188,-67.28851702,323.5816956,172.674873,323.3585205,-120.2426117,131154.9219,0,0,0,0,52.68768311,323.4214783,0,0,0,0,60,0,11.53187703,-3.0172273,0,-120.2638412,130706.9565,119.7710975,130681.8832,-0.22345354,130706.9565,52.67773968,320.99183,-67.28243388,320.80872,172.6264541,320.62561,-120.2351933,130706.9565,0,0,0,0,52.67773968,320.80872,0,0,0,0,60,0,11.55008135,-3.017404719,0,-115.433807,132085.9864,124.5896726,131459.1546,4.577932783,132161.2062,-116.1213563,316.41408,123.959419,316.59719,3.861735539,315.86475,-115.4223478,131910.4735,0,0,0,0,-116.098438,316.23097,0,0,0,0,60,0,11.85006652,0.0148454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-114.1675703,132261.4993,125.8616389,132211.3527,5.855628666,132311.6458,-113.3654293,269.35481,126.5778361,268.25615,6.354101948,268.62237,-114.1446519,132261.4993,0,0,0,0,-113.4742913,268.80548,0,0,0,0,60.007,-0.16,13.85466735,-0.015612147,0,-118.1771898,131627.5,121.8795758,131492.6406,1.831970287,131713.3438,53.36883738,272.8843689,-66.57989856,273.4165039,173.4054574,273.0960693,-118.1497188,131610.4063,0,0,0,0,53.40179646,273.1304321,0,0,0,0,60.00699997,-0.419999987,13.72807329,-2.992806829,0,-118.1782748,131158.2754,121.8566639,131133.2021,1.862112834,131183.3486,53.36528904,271.18591,-66.53185917,270.81969,173.3770288,270.27036,-118.1496269,131158.2754,0,0,0,0,53.39966651,270.81969,0,0,0,0,60.007,-0.42,13.70978656,-2.990502964,0,-114.0930857,132311.6458,125.9074755,131659.7408,5.918654024,132361.7923,-113.2794857,265.87572,126.7611826,266.60816,6.720794937,266.05883,-114.0873562,132111.0596,0,0,0,0,-113.2622969,266.24194,0,0,0,0,60.009,-0.15,14.16429881,-0.01263596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.351294,132537.3052,127.6721855,132487.1587,7.666175299,132587.4518,-111.3944545,268.62237,128.4628672,267.3406,8.227673938,267.88993,-112.3341053,132537.3052,0,0,0,0,-111.5663419,267.88993,0,0,0,0,60.001,0,13.90612173,-0.020055412,0,-116.3479695,131902.1875,123.7033182,131754.875,3.661193985,131988.3281,55.20904744,272.1576538,-64.70672601,272.5410461,175.2786367,272.6325989,-116.3259899,131884.5,0,0,0,0,55.26397924,272.4380493,0,0,0,0,60,0,13.79311728,-2.99370492,0,-116.3505395,131434.0813,123.6843992,131409.0081,3.689848201,131459.1546,55.22740187,270.45347,-64.68693507,270.08725,175.1990346,270.08725,-116.3218916,131434.0813,0,0,0,0,55.25032018,270.27036,0,0,0,0,60,0,13.77487479,-2.993268883,0,-112.27108,132587.4518,127.7294813,131935.5467,7.729200656,132637.5983,-111.3715362,265.69261,128.6404842,266.05883,8.588637349,265.69261,-112.2653504,132386.8656,0,0,0,0,-111.3772658,265.87572,0,0,0,0,60.001,0,14.18364475,-0.014837023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
