R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
-22.087523,130732.0298,-142.076345,130080.1248,97.935676,130757.1031,-26.900368,522.22972,-147.593928,526.44125,92.561332,524.79326,-22.070334,130531.4436,0,0,0,0,-27.307169,524.42704,0,0,0,0,60,0,7.151897215,0.074253,0,-30.206335,127823.5305,-150.172238,127798.4572,89.851241,127848.6037,146.453742,529.1879,25.880504,532.30077,-94.171343,531.93455,-30.177687,127823.5305,0,0,0,0,146.052672,531.20211,0,0,0,0,60,0,6.872217112,-3.09338,0,-30.217794,127798.4572,-150.212345,127773.3839,89.799675,127873.677,147.381934,513.25733,26.728481,517.10264,-93.231692,514.90532,-30.212065,127823.5305,0,0,0,0,146.957945,515.08843,0,0,0,0,60,0,7.097120567,-3.107966,0,-22.354432,130719.5234,-142.292184,130572.9063,97.654725,130798.5156,-25.798646,508.495331,-146.428532,512.924194,93.710633,512.289063,-22.326966,130697.2969,0,0,0,0,-26.17218,511.224731,0,0,0,0,60,0,7.351566058,0.049357,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.144819,130732.0298,-142.145099,130105.198,97.866921,130782.1763,-26.814425,520.21551,-147.542362,524.42704,92.647275,522.96216,-22.13336,130531.4436,0,0,0,0,-27.238414,522.41283,0,0,0,0,60,0,7.182814284,0.071004,0,-30.229253,127923.8235,-150.195156,127898.7503,89.816864,127923.8235,146.522497,526.80747,25.92634,530.28656,-94.016645,529.55412,-30.206335,127923.8235,0,0,0,0,146.144345,528.82168,0,0,0,0,59.999,0,6.923415602,-3.094596,0,-30.252172,127873.677,-150.246723,127848.6037,89.771027,127948.8968,147.106914,516.18709,26.516487,518.38441,-93.489523,516.91953,-30.240712,127898.7503,0,0,0,0,146.705843,517.10264,0,0,0,0,59.999,0,7.040022759,-3.103253,0,-22.365419,130872.8047,-142.303167,130722.6094,97.643742,130946.9453,-26.051332,510.189056,-146.736151,514.606445,93.468933,514.034302,-22.337953,130845.8203,0,0,0,0,-26.441346,512.924194,0,0,0,0,60,0,7.341154185,0.052821,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.230762,130732.0298,-142.231043,130105.198,97.775248,130782.1763,-26.888909,519.66618,-147.444959,523.14527,92.624357,521.31417,-22.230762,130556.5169,0,0,0,0,-27.232684,521.31417,0,0,0,0,59.999,0,7.173540342,0.074176,0,-30.280819,127999.0434,-150.269641,127973.9701,89.759568,128024.1166,146.430824,525.5257,25.851856,528.63857,-94.062481,528.08924,-30.257901,127999.0434,0,0,0,0,146.06986,527.3568,0,0,0,0,60,0,6.944480541,-3.09365,0,-30.315197,127948.8968,-150.304018,127923.8235,89.719461,128024.1166,146.660007,518.93374,26.161253,520.94795,-93.839028,519.11685,-30.298008,127973.9701,0,0,0,0,146.333421,519.66618,0,0,0,0,60,0,7.007800387,-3.094391,0,-22.414857,131008.6016,-142.352603,130860.9063,97.594305,131087.6875,-26.441346,512.666687,-147.060243,516.992554,93.117376,515.836731,-22.387391,130985.5391,0,0,0,0,-26.792908,515.155762,0,0,0,0,59.999001,0,7.309829227,0.06081,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.374002,130732.0298,-142.362823,130105.198,97.637738,130782.1763,-27.163929,519.48307,-147.496525,521.49728,92.561332,520.58173,-22.368272,130531.4436,0,0,0,0,-27.364464,520.58173,0,0,0,0,60,0,7.16773376,0.079131,0,-30.401141,128024.1166,-150.367044,127999.0434,89.644977,128049.1899,146.064131,525.89192,25.731535,527.72302,-94.07967,526.62436,-30.372493,128024.1166,0,0,0,0,145.909432,526.80747,0,0,0,0,60,0,6.945363455,-3.083541,0,-30.429789,127999.0434,-150.407151,127973.9701,89.59914,128074.2632,146.041212,522.04661,25.811749,523.14527,-94.125507,520.76484,-30.40687,127999.0434,0,0,0,0,145.909432,522.04661,0,0,0,0,60,0,6.97328752,-3.079799,0,-22.519226,131092.4375,-142.462474,130946.7031,97.489933,131180.3906,-27.007142,515.739441,-147.373353,517.776489,92.688905,517.896668,-22.491762,131070.6484,0,0,0,0,-27.226869,517.129883,0,0,0,0,60,0,7.241906465,0.071519,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.442757,130706.9565,-142.443037,130080.1248,97.568983,130782.1763,-27.324357,519.66618,-147.628306,521.8635,92.412363,520.58173,-22.437027,130531.4436,0,0,0,0,-27.507704,520.76484,0,0,0,0,59.999,0,7.164253778,0.081653,0,-30.475625,128049.1899,-150.435799,128024.1166,89.581951,128049.1899,145.909432,525.70881,25.674239,527.53991,-94.194262,526.44125,-30.441248,128024.1166,0,0,0,0,145.794841,526.62436,0,0,0,0,60,0,6.946339345,-3.08082,0,-30.487084,127999.0434,-150.481635,127973.9701,89.536115,128074.2632,145.834948,522.41283,25.639861,523.51149,-94.257287,521.31417,-30.481355,128024.1166,0,0,0,0,145.743274,522.41283,0,0,0,0,59.999,0,6.974483014,-3.076863,0,-22.579651,131121.625,-142.522894,130976.4766,97.424015,131192.5938,-27.237855,516.580566,-147.516172,518.760681,92.469177,518.234253,-22.557678,131094.8906,0,0,0,0,-27.424622,517.850891,0,0,0,0,59.999001,0,7.22633576,0.076661,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.631833,130706.9565,-142.620654,130080.1248,97.379907,130782.1763,-27.668132,520.21551,-147.937703,521.8635,92.04567,521.31417,-22.620374,130531.4436,0,0,0,0,-27.851478,521.13106,0,0,0,0,60,0,7.146613128,0.083737,0,-30.653242,128049.1899,-150.613416,128024.1166,89.392875,128049.1899,145.582846,526.07503,25.38776,527.72302,-94.543766,526.99058,-30.624594,128049.1899,0,0,0,0,145.473984,526.99058,0,0,0,0,59.999,0,6.93473788,-3.078334,0,-30.68189,127999.0434,-150.659252,127999.0434,89.347039,128074.2632,145.468255,523.87771,25.284628,524.24393,-94.646898,522.59594,-30.664701,128024.1166,0,0,0,0,145.370852,523.51149,0,0,0,0,60,0,6.944398315,-3.074346,0,-22.755433,131132.5469,-142.698675,130974.1797,97.248233,131211.4844,-27.649842,517.644897,-147.834786,519.475952,92.117621,519.475952,-22.73346,131104.6406,0,0,0,0,-27.787172,518.869385,0,0,0,0,60,0,7.208821325,0.081392,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.775072,130732.0298,-142.775353,130080.1248,97.236667,130782.1763,-27.954611,521.31417,-148.11532,522.41283,91.77638,521.8635,-22.763613,130531.4436,0,0,0,0,-28.092121,521.8635,0,0,0,0,60,0,7.11998029,0.08793,0,-30.796481,128049.1899,-150.762385,128024.1166,89.243906,128074.2632,145.279179,526.80747,25.204413,527.53991,-94.778678,527.3568,-30.767834,128049.1899,0,0,0,0,145.239072,527.17369,0,0,0,0,60,0,6.914457706,-3.074284,0,-30.825129,128024.1166,-150.802492,127973.9701,89.19807,128099.3364,145.170317,524.06082,25.072633,524.42704,-94.881811,522.96216,-30.807941,128024.1166,0,0,0,0,145.11875,523.87771,0,0,0,0,59.999,0,6.944297894,-3.07072,0,-22.898255,131123.3906,-142.841495,130983.3828,97.105407,131214.9688,-27.984924,518.468872,-148.081971,519.49884,91.892395,519.990906,-22.876283,131106.2969,0,0,0,0,-28.050842,519.321411,0,0,0,0,59.999001,0,7.194123703,0.085764,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.883934,130706.9565,-142.872756,130105.198,97.133535,130782.1763,-28.172335,521.49728,-148.298666,522.59594,91.667518,522.04661,-22.872475,130531.4436,0,0,0,0,-28.264008,522.04661,0,0,0,0,60,0,7.125777788,0.090592,0,-30.899614,128049.1899,-150.865517,128024.1166,89.140774,128074.2632,145.061455,527.72302,25.049715,527.90613,-94.962025,527.90613,-30.882425,128049.1899,0,0,0,0,145.049995,527.90613,0,0,0,0,59.999,0,6.895681088,-3.071419,0,-30.928262,128024.1166,-150.905624,127999.0434,89.094937,128099.3364,144.964052,524.97637,24.912205,524.79326,-95.082346,523.14527,-30.911073,128024.1166,0,0,0,0,144.935404,524.24393,0,0,0,0,60,0,6.92259019,-3.067732,0,-23.008119,131123.5313,-142.951365,130989.0156,97.001042,131204.4844,-28.138733,518.846497,-148.257753,520.40863,91.738586,520.259888,-22.980653,131105.8125,0,0,0,0,-28.215638,519.836426,0,0,0,0,60,0,7.195432604,0.087083,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.067281,130732.0298,-143.056102,130105.198,96.944459,130782.1763,-28.453084,521.68039,-148.493472,522.59594,91.449794,522.22972,-23.055822,130531.4436,0,0,0,0,-28.493191,522.22972,0,0,0,0,60,0,7.123459097,0.093321,0,-31.08869,128074.2632,-151.048864,128024.1166,88.963157,128074.2632,144.769246,528.08924,24.826261,528.08924,-95.248504,527.90613,-31.054313,128049.1899,0,0,0,0,144.786435,528.08924,0,0,0,0,60,0,6.885249416,-3.068357,0,-31.111608,128024.1166,-151.088971,127999.0434,88.91732,128074.2632,144.671843,525.15948,24.700211,524.97637,-95.311529,523.51149,-31.09442,128024.1166,0,0,0,0,144.689032,524.61015,0,0,0,0,60,0,6.921536332,-3.064978,0,-23.189392,131120.7969,-143.132638,130988.9141,96.819769,131203.75,-28.402406,518.772095,-148.455514,520.460144,91.53534,520.414368,-23.161926,131105.7656,0,0,0,0,-28.435365,519.870728,0,0,0,0,60,0,7.199938696,0.089265,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.095929,130732.0298,-143.09048,130080.1248,96.915811,130782.1763,-28.487462,521.8635,-148.550768,522.77905,91.449794,522.04661,-23.090199,130531.4436,0,0,0,0,-28.527569,522.22972,0,0,0,0,60,0,7.125663369,0.09389,0,-31.123067,128049.1899,-151.083241,128024.1166,88.928779,128074.2632,144.72341,528.45546,24.809073,528.08924,-95.271422,527.90613,-31.08869,128049.1899,0,0,0,0,144.752057,528.27235,0,0,0,0,60,0,6.875326754,-3.067537,0,-31.145986,127999.0434,-151.123348,127999.0434,88.882943,128099.3364,144.637466,525.34259,24.70594,524.79326,-95.363095,523.51149,-31.134527,128024.1166,0,0,0,0,144.660384,524.42704,0,0,0,0,59.999,0,6.909150386,-3.064668,0,-23.222351,131122.6563,-143.165587,130974.375,96.786806,131212.8125,-28.457338,518.978149,-148.47748,520.534546,91.507876,520.29419,-23.194885,131101.7969,0,0,0,0,-28.473817,519.927979,0,0,0,0,60,0,7.195661065,0.090554,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.193332,130732.0298,-143.187883,130080.1248,96.812679,130782.1763,-28.624971,522.22972,-148.636711,522.77905,91.323743,522.41283,-23.181872,130531.4436,0,0,0,0,-28.636431,522.41283,0,0,0,0,60,0,7.114555599,0.09482,0,-31.22047,128049.1899,-151.174914,128024.1166,88.825647,128074.2632,144.626007,528.27235,24.677292,528.08924,-95.368825,528.27235,-31.186093,128049.1899,0,0,0,0,144.648925,528.27235,0,0,0,0,60,0,6.883229936,-3.068678,0,-31.243389,128024.1166,-151.220751,127973.9701,88.78554,128099.3364,144.517145,525.15948,24.585619,524.97637,-95.512064,523.87771,-31.2262,128024.1166,0,0,0,0,144.534333,524.61015,0,0,0,0,59.999,0,6.91447308,-3.064877,0,-23.321228,131127.5469,-143.25897,130980.3438,96.693424,131203.8594,-28.611145,519.155518,-148.570862,520.374268,91.38703,520.357117,-23.293763,131103.2188,0,0,0,0,-28.594666,519.96228,0,0,0,0,60,0,7.189014456,0.092153,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.21625,130706.9565,-143.210801,130105.198,96.79549,130782.1763,-28.682267,522.22972,-148.676818,522.59594,91.306554,522.22972,-23.204791,130531.4436,0,0,0,0,-28.682267,522.41283,0,0,0,0,60,0,7.11420272,0.09586,0,-31.237659,128049.1899,-151.203562,128024.1166,88.802729,128074.2632,144.5859,528.63857,24.688751,527.90613,-95.420391,528.27235,-31.209011,128049.1899,0,0,0,0,144.620277,528.27235,0,0,0,0,60,0,6.867608181,-3.067708,0,-31.266307,127999.0434,-151.23794,127999.0434,88.768351,128099.3364,144.465579,525.34259,24.551242,524.79326,-95.500605,523.6946,-31.249118,128024.1166,0,0,0,0,144.505686,524.61015,0,0,0,0,60,0,6.912063954,-3.063764,0,-23.337708,131127.75,-143.280949,130973.6875,96.66596,131210.0781,-28.633118,519.24707,-148.614808,520.442993,91.370548,520.437256,-23.315735,131101.8906,0,0,0,0,-28.622131,520.048157,0,0,0,0,59.999001,0,7.189835105,0.091993,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.221979,130732.0298,-143.216531,130105.198,96.784031,130782.1763,-28.670808,522.22972,-148.665359,522.59594,91.295095,522.22972,-23.21052,130531.4436,0,0,0,0,-28.676538,522.41283,0,0,0,0,60,0,7.112988978,0.095486,0,-31.243389,128049.1899,-151.209292,128024.1166,88.802729,128074.2632,144.5859,528.45546,24.660104,528.08924,-95.403202,528.08924,-31.214741,128049.1899,0,0,0,0,144.614548,528.27235,0,0,0,0,60,0,6.877240696,-3.06767,0,-31.272036,127999.0434,-151.249399,127973.9701,88.762622,128099.3364,144.494226,525.15948,24.56843,524.97637,-95.546442,524.06082,-31.254848,128024.1166,0,0,0,0,144.505686,524.79326,0,0,0,0,60,0,6.911899204,-3.065261,0,-23.343201,131122.1719,-143.286441,130974.8125,96.66596,131207.0313,-28.633118,519.321411,-148.609316,520.391479,91.365057,520.357117,-23.321228,131099.8438,0,0,0,0,-28.622131,520.031006,0,0,0,0,59.999001,0,7.185841658,0.092067,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.256357,130732.0298,-143.250908,130105.198,96.755383,130782.1763,-28.710915,522.22972,-148.694007,522.77905,91.237799,522.22972,-23.244898,130531.4436,0,0,0,0,-28.716645,522.41283,0,0,0,0,60,0,7.111903641,0.095884,0,-31.283496,128049.1899,-151.23794,128024.1166,88.768351,128074.2632,144.540063,528.27235,24.631456,528.08924,-95.460498,528.27235,-31.254848,128049.1899,0,0,0,0,144.568711,528.27235,0,0,0,0,59.999,0,6.879645054,-3.067814,0,-31.300684,127999.0434,-151.278047,127999.0434,88.728244,128099.3364,144.44266,525.15948,24.493946,524.97637,-95.552171,523.6946,-31.283496,128024.1166,0,0,0,0,144.459849,524.61015,0,0,0,0,60,0,6.917683864,-3.064355,0,-23.37616,131127.3125,-143.319403,130980.2969,96.627506,131209.4844,-28.677065,519.109741,-148.636787,520.500183,91.326603,520.345703,-23.354188,131106.5938,0,0,0,0,-28.655092,519.985229,0,0,0,0,60,0,7.19199978,0.092506,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.405326,130706.9565,-143.399877,130080.1248,96.606414,130782.1763,-28.871343,522.41283,-148.837246,522.77905,91.09456,522.04661,-23.399596,130531.4436,0,0,0,0,-28.871343,522.41283,0,0,0,0,59.999,0,7.106013944,0.096766,0,-31.426735,128049.1899,-151.386909,128024.1166,88.619382,128074.2632,144.385364,528.82168,24.471027,528.08924,-95.609467,528.08924,-31.398087,128049.1899,0,0,0,0,144.419742,528.27235,0,0,0,0,60,0,6.866848305,-3.067051,0,-31.449653,128024.1166,-151.427016,127973.9701,88.573546,128074.2632,144.299421,525.34259,24.367895,524.79326,-95.70687,523.6946,-31.426735,128024.1166,0,0,0,0,144.316609,524.61015,0,0,0,0,60.001,0,6.910336225,-3.064402,0,-23.529969,131131.4219,-143.473205,130981.1328,96.479188,131208.8906,-28.84186,519.550293,-148.807078,520.780579,91.178285,520.345703,-23.502503,131109.3906,0,0,0,0,-28.819888,520.219788,0,0,0,0,60,0,7.185743946,0.093265,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.428244,130706.9565,-143.417066,130080.1248,96.589225,130782.1763,-28.899991,522.22972,-148.871624,522.77905,91.083101,522.22972,-23.416785,130531.4436,0,0,0,0,-28.888532,522.41283,0,0,0,0,60,0,7.113529449,0.096434,0,-31.438194,128049.1899,-151.409827,128024.1166,88.607923,128074.2632,144.345257,528.63857,24.43092,528.08924,-95.626656,528.27235,-31.415276,128049.1899,0,0,0,0,144.385364,528.27235,0,0,0,0,60,0,6.87423826,-3.066889,0,-31.461113,127999.0434,-151.444204,127999.0434,88.556357,128074.2632,144.276502,525.34259,24.362165,524.79326,-95.729788,523.6946,-31.449653,128024.1166,0,0,0,0,144.30515,524.61015,0,0,0,0,59.999,0,6.907707291,-3.063996,0,-23.546449,131133.875,-143.489693,130981.2266,96.462707,131201.4531,-28.863833,519.350037,-148.829043,520.471558,91.172794,520.437256,-23.518983,131104.5938,0,0,0,0,-28.836365,520.076782,0,0,0,0,60,0,7.190249354,0.092776,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.468351,130706.9565,-143.474362,130080.1248,96.537659,130782.1763,-28.957287,522.41283,-148.92892,522.77905,91.042994,522.22972,-23.462622,130531.4436,0,0,0,0,-28.945828,522.41283,0,0,0,0,59.999,0,7.110778784,0.096892,0,-31.50122,128049.1899,-151.461393,128024.1166,88.544898,128074.2632,144.30515,528.63857,24.413732,528.08924,-95.678222,528.27235,-31.466842,128049.1899,0,0,0,0,144.345257,528.27235,0,0,0,0,60,0,6.871305759,-3.067051,0,-31.518408,127999.0434,-151.5015,127973.9701,88.504791,128099.3364,144.202018,525.34259,24.30487,524.79326,-95.781355,523.87771,-31.50122,128024.1166,0,0,0,0,144.242125,524.79326,0,0,0,0,60,0,6.909375166,-3.06373,0,-23.601381,131129.9531,-143.53913,130976.5781,96.407779,131212.5156,-28.918761,519.504517,-148.867497,520.40863,91.117859,520.288452,-23.573915,131106.8906,0,0,0,0,-28.885802,520.071045,0,0,0,0,59.999001,0,7.183748028,0.093248,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.588672,130706.9565,-143.583224,130105.198,96.428797,130782.1763,-29.077608,522.41283,-149.026323,522.77905,90.916943,522.41283,-23.577213,130531.4436,0,0,0,0,-29.060419,522.59594,0,0,0,0,59.999,0,7.108849611,0.096832,0,-31.610082,128049.1899,-151.570255,128024.1166,88.441765,128074.2632,144.1791,528.45546,24.293411,528.27235,-95.810003,528.08924,-31.575704,128049.1899,0,0,0,0,144.219207,528.27235,0,0,0,0,60,0,6.875918991,-3.066274,0,-31.62727,127999.0434,-151.610362,127999.0434,88.395929,128099.3364,144.098886,525.34259,24.178819,524.97637,-95.907405,523.87771,-31.615811,128024.1166,0,0,0,0,144.127533,524.79326,0,0,0,0,59.999,0,6.910241896,-3.063965,0,-23.716736,131127.3125,-143.654478,130988.1328,96.297915,131205.2188,-29.028625,519.590393,-148.966371,520.40863,91.002504,520.414368,-23.689271,131104.9844,0,0,0,0,-28.995666,520.133972,0,0,0,0,59.999001,0,7.180221802,0.093095,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.708994,130732.0298,-143.703545,130080.1248,96.297017,130782.1763,-29.1922,522.59594,-149.158103,522.77905,90.796622,522.22972,-23.697534,130531.4436,0,0,0,0,-29.180741,522.59594,0,0,0,0,60,0,7.105739673,0.096925,0,-31.730403,128049.1899,-151.690576,128024.1166,88.315715,128049.1899,144.093156,528.45546,24.138712,527.90613,-95.907405,528.27235,-31.701755,128049.1899,0,0,0,0,144.110345,528.27235,0,0,0,0,60,0,6.876911407,-3.068478,0,-31.753321,127999.0434,-151.736413,127973.9701,88.269878,128099.3364,143.990024,525.34259,24.058498,524.79326,-96.050645,523.87771,-31.736132,128024.1166,0,0,0,0,144.001483,524.61015,0,0,0,0,60,0,6.905702601,-3.064729,0,-23.843079,131129.7656,-143.775332,130983.9688,96.17157,131215.7969,-29.182434,519.510254,-149.114696,520.528809,90.865176,520.368591,-23.815613,131111.3906,0,0,0,0,-29.138489,520.133972,0,0,0,0,59.999001,0,7.184922315,0.093872,0,0,0,0,0,0,0,0,0,0,0,0,0
81.640756,133816.042,-38.348065,133189.2102,-158.348346,133866.1885,83.886751,425.18142,-42.003536,457.775,-155.323129,419.13879,81.646486,133615.4558,0,0,0,0,82.076204,433.42137,140.970536,20.69143,-85.576976,19.59277,59.969,0.01,10.23817727,-0.059001,0,74.782451,131684.814,-45.20064,131659.7408,-165.183732,131709.8873,-104.009029,430.67472,130.124445,462.90208,16.747556,425.18142,74.80537,131684.814,0,0,0,0,-105.825305,438.91467,-47.205993,20.50832,85.708757,19.59277,59.968,0.01,9.925145282,3.098361,0,74.742344,131634.6675,-45.235018,131634.6675,-165.223839,131734.9606,-104.238212,430.12539,129.998394,460.15543,16.392323,422.80099,74.765263,131659.7408,0,0,0,0,-106.048758,437.08357,-47.836246,20.32521,85.7947,18.311,59.966,0.02,9.848983617,3.104307,0,81.532289,134254.6094,-38.416443,134106.125,-158.46405,134338.9375,83.822937,424.192444,-41.965027,456.115723,-155.415354,419.877991,81.54877,134234.1875,0,0,0,0,82.043153,432.815552,140.924384,19.666672,-87.025455,19.340515,59.969002,0.01,10.2745512,-0.063241,0,0,0,0,0,0,0,0,0,0,0,0,0
76.283601,130431.1505,-43.705221,129804.3188,-163.688313,130481.2971,75.395516,453.74658,-47.681548,469.86026,-164.152408,450.63371,76.29506,130230.5644,0,0,0,0,74.490243,457.95811,130.514056,10.9866,-95.122453,10.43727,60,0,8.72193387,0.005006,0,69.018496,128099.3364,-50.947407,128074.2632,-170.941958,128124.4097,-112.070545,459.6061,125.070957,474.80423,8.347995,456.49323,69.047144,128099.3364,0,0,0,0,-112.901334,463.63452,-56.848872,10.25416,78.008204,9.88794,60,0,8.415981291,-3.131705,0,69.001307,128049.1899,-50.993244,128049.1899,-170.987795,128149.483,-112.225243,457.59189,124.950636,471.50825,8.01568,453.92969,69.007037,128074.2632,0,0,0,0,-113.107598,460.88787,-55.955058,10.25416,76.719049,8.97239,60,0,8.40240759,-3.129854,0,76.170959,130836.7656,-43.783265,130686.5703,-163.825379,130920.9922,75.357976,451.761231,-47.672425,468.057617,-164.209905,449.712769,76.187441,130817.0313,0,0,0,0,74.468084,456.338867,131.30036,10.454178,-96.116642,10.499954,60,0,8.787896507,0.002373,0,0,0,0,0,0,0,0,0,0,0,0,0
76.254953,130606.6634,-43.745328,129954.7584,-163.739879,130656.81,75.109037,454.66213,-47.715925,469.49404,-164.473265,451.73237,76.260683,130406.0773,0,0,0,0,74.283978,458.50744,130.370817,10.07105,-95.036509,9.70483,60,0,8.668281581,0.010756,0,68.995578,128274.8493,-50.981785,128249.7761,-170.959147,128299.9226,-112.362753,460.15543,124.962095,474.43801,7.941195,457.59189,69.024226,128274.8493,0,0,0,0,-113.170624,463.81763,-55.594095,9.52172,76.610187,9.1555,60,0,8.373426468,-3.12724,0,68.96693,128224.7028,-51.004703,128224.7028,-171.004984,128299.9226,-112.494534,458.32433,124.818856,471.14203,7.769308,454.66213,68.984119,128249.7761,0,0,0,0,-113.313863,461.25409,-57.444749,9.70483,76.123173,8.60617,60,0,8.375438432,-3.12528,0,76.127014,131016.3906,-43.810732,130865.4609,-163.869325,131087.8906,75.011904,453.10022,-47.688907,467.433929,-164.462595,451.08606,76.148987,130987.25,0,0,0,0,74.264831,457.065582,128.509832,9.389877,-95.45746,9.647369,60,0,8.72607098,0.009786,0,0,0,0,0,0,0,0,0,0,0,0,0
76.203387,130857.3961,-43.796894,130230.5644,-163.785715,130907.5427,74.627753,456.31012,-47.813328,469.12782,-164.994656,454.1128,76.209116,130656.81,0,0,0,0,73.923015,459.78921,129.792129,8.60617,-95.746977,8.42306,60,0,8.584410925,0.019087,0,68.978389,128550.6553,-50.987514,128525.582,-170.970606,128575.7286,-112.861227,461.80342,124.76729,474.07179,7.574502,459.6061,69.007037,128550.6553,0,0,0,0,-113.520128,465.0994,-59.960033,8.42306,76.747697,8.42306,60,0,8.324915213,-3.117737,0,68.9612,128500.5088,-51.033351,128500.5088,-171.027902,128575.7286,-112.924252,459.97232,124.669887,470.5927,7.310941,456.31012,68.96693,128525.582,0,0,0,0,-113.663367,462.16964,-59.369887,8.60617,75.166333,7.50751,59.999,0,8.303288051,-3.11714,0,76.083069,131260.1719,-43.871155,131117.9063,-163.91327,131347.0938,74.643859,454.181671,-47.743835,467.285156,-164.98994,452.985779,76.09955,131238.7188,0,0,0,0,73.957213,458.044067,130.679633,8.153915,-96.847233,8.480072,60,0,8.653169401,0.015775,0,0,0,0,0,0,0,0,0,0,0,0,0
-139.429279,132161.2062,100.605659,132136.1329,-19.400351,132211.3527,-139.784513,298.10308,100.422313,299.38485,-19.434728,297.55375,-139.406361,132161.2062,0,0,0,0,-139.595437,298.4693,0,0,0,0,60,0,12.67304118,0.014214,0,-143.879697,131392.6406,96.177069,131236.2656,-23.865052,131467.3125,28.561708,302.47879,-91.398012,302.679077,148.565371,302.885071,-143.857731,131368.2031,0,0,0,0,28.567201,302.684784,0,0,0,0,60,0,12.34814749,-3.009982,0,-143.881162,130932.6159,96.159507,130882.4694,-23.835044,130957.6892,28.447355,300.66662,-91.329473,300.3004,148.550768,300.11729,-143.852514,130932.6159,0,0,0,0,28.550487,300.3004,0,0,0,0,60,0,12.35081393,-3.003778,0,-139.360525,132211.3527,100.657225,131584.521,-19.331596,132261.4993,-139.440739,295.90576,100.605659,296.08887,-19.520672,295.53954,-139.343336,132010.7666,0,0,0,0,-139.457927,295.90576,0,0,0,0,60,0,12.67701114,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0
